20081	917	923	0
20097	920	923	0
20113	922	923	0
20129	920	923	0
20145	911	923	0
20161	903	923	0
20177	899	923	0
20193	898	923	0
20209	901	922	0
20225	907	922	0
20241	906	922	0
20257	904	922	0
20273	902	922	0
20289	901	922	0
20305	902	922	0
20321	902	922	0
20337	903	922	0
20353	906	922	0
20369	901	922	0
20385	897	922	0
20401	893	922	0
20417	889	922	0
20433	891	922	0
20449	894	922	0
20465	899	922	0
20481	902	922	0
20497	903	922	0
20513	904	922	0
20529	905	922	0
20545	907	922	0
20561	912	922	0
20577	917	922	0
20593	919	922	0
20609	919	922	0
20625	918	922	0
20641	915	922	0
20657	912	922	0
20673	909	922	0
20689	905	922	0
20705	902	922	0
20721	897	922	0
20737	896	922	0
20753	893	922	0
20769	893	922	0
20785	893	922	0
20801	893	922	0
20817	890	922	0
20833	889	922	0
20849	886	922	0
20865	883	922	0
20881	880	922	0
20897	878	922	0
20913	875	922	0
20929	874	922	0
20945	870	922	0
20961	869	922	0
20977	868	922	0
20993	867	922	0
21009	863	921	0
21025	861	921	0
21041	859	921	0
21057	857	921	0
21073	856	921	0
21089	857	921	0
21105	858	921	0
21121	857	921	0
21137	855	921	0
21153	853	921	0
21169	852	920	0
21185	849	920	0
21201	847	920	0
21217	842	920	0
21233	837	920	0
21249	834	920	0
21265	830	920	0
21281	824	920	0
21297	821	920	0
21313	818	920	0
21329	814	919	0
21345	811	919	0
21361	809	919	0
21377	805	919	0
21393	802	919	0
21409	799	919	0
21425	795	919	0
21441	793	919	0
21457	789	919	0
21473	787	919	0
21489	784	918	0
21505	783	918	0
21521	782	918	0
21537	784	918	0
21553	788	918	0
21569	792	918	0
21585	796	918	0
21601	798	918	0
21617	803	918	0
21633	806	918	0
21649	809	917	0
21665	810	917	0
21681	810	917	0
21697	808	917	0
21713	807	917	0
21729	808	917	0
21745	811	917	0
21761	811	917	0
21777	812	917	0
21793	813	917	0
21809	813	916	0
21825	813	916	0
21841	813	916	0
21857	813	916	0
21873	813	916	0
21889	813	916	0
21905	813	916	0
21921	813	916	0
21937	813	916	0
21953	813	916	0
21969	815	915	0
21985	816	915	0
22001	816	915	0
22017	816	915	0
22033	817	915	0
22049	819	915	0
22065	819	915	0
22081	819	915	0
22097	818	915	0
22113	819	915	0
22129	820	914	0
22145	822	914	0
22161	825	914	0
22177	830	914	0
22193	833	914	0
22209	835	914	0
22225	836	914	0
22241	837	914	0
22257	838	914	0
22273	838	914	0
22289	837	914	0
22305	837	914	0
22321	837	914	0
22337	837	914	0
22353	837	914	0
22369	838	914	0
22385	837	914	0
22401	837	914	0
22417	836	914	0
22433	836	914	0
22449	835	913	0
22465	836	913	0
22481	837	913	0
22497	838	913	0
22513	840	913	0
22529	840	913	0
22545	839	913	0
22561	838	913	0
22577	840	913	0
22593	839	913	0
22609	838	912	0
22625	837	912	0
22641	836	912	0
22657	837	912	0
22673	837	912	0
22689	838	912	0
22705	839	912	0
22721	838	912	0
22737	838	912	0
22753	838	912	0
22769	836	912	0
22785	835	912	0
22801	833	912	0
22817	832	912	0
22833	831	912	0
22849	831	912	0
22865	831	912	0
22881	831	912	0
22897	831	912	0
22913	831	912	0
22929	831	911	0
22945	830	911	0
22961	829	911	0
22977	829	911	0
22993	829	911	0
23009	830	911	0
23025	831	911	0
23041	831	911	0
23057	832	911	0
23073	833	911	0
23089	831	910	0
23105	830	910	0
23121	829	910	0
23137	829	910	0
23153	829	910	0
23169	830	910	0
23185	829	910	0
23201	828	910	0
23217	828	910	0
23233	828	910	0
23249	827	910	0
23265	827	910	0
23281	826	910	0
23297	825	910	0
23313	825	910	0
23329	825	910	0
23345	825	910	0
23361	825	910	0
23377	824	910	0
23393	824	910	0
23409	823	909	0
23425	824	909	0
23441	823	909	0
23457	824	909	0
23473	825	909	0
23489	825	909	0
23505	827	909	0
23521	827	909	0
23537	827	909	0
23553	829	909	0
23569	828	908	0
23585	827	908	0
23601	828	908	0
23617	828	908	0
23633	830	908	0
23649	831	908	0
23665	834	908	0
23681	835	908	0
23697	836	908	0
23713	837	908	0
23729	838	908	0
23745	838	908	0
23761	837	908	0
23777	836	908	0
23793	835	908	0
23809	834	908	0
23825	836	908	0
23841	836	908	0
23857	834	908	0
23873	836	908	0
23889	835	907	0
23905	833	907	0
23921	833	907	0
23937	830	907	0
23953	830	907	0
23969	829	907	0
23985	829	907	0
24001	829	907	0
24017	830	907	0
24033	830	907	0
24049	830	907	0
24065	832	907	0
24081	831	907	0
24097	832	907	0
24113	831	907	0
24129	831	907	0
24145	830	907	0
24161	830	907	0
24177	829	907	0
24193	830	907	0
24209	831	906	0
24225	831	906	0
24241	831	906	0
24257	833	906	0
24273	831	906	0
24289	833	906	0
24305	833	906	0
24321	836	906	0
24337	837	906	0
24353	841	906	0
24369	843	905	0
24385	845	905	0
24401	847	905	0
24417	848	905	0
24433	847	905	0
24449	847	905	0
24465	847	905	0
24481	845	905	0
24497	848	905	0
24513	850	905	0
24529	851	905	0
24545	851	905	0
24561	850	905	0
24577	854	905	0
24593	856	905	0
24609	859	905	0
24625	862	905	0
24641	865	905	0
24657	865	905	0
24673	867	905	0
24689	868	905	0
24705	867	905	0
24721	869	905	0
24737	869	905	0
24753	871	905	0
24769	871	905	0
24785	870	905	0
24801	871	905	0
24817	872	905	0
24833	874	905	0
24849	878	904	0
24865	880	904	0
24881	882	904	0
24897	883	904	0
24913	884	904	0
24929	881	904	0
24945	880	904	0
24961	880	904	0
24977	881	904	0
24993	885	904	0
25009	890	904	0
25025	894	904	0
25041	897	904	0
25057	897	904	0
25073	901	904	0
25089	903	904	0
25105	903	904	0
25121	901	904	0
25137	901	904	0
25153	900	904	0
25169	900	904	0
25185	899	904	0
25201	898	904	0
25217	897	904	0
25233	897	904	0
25249	897	904	0
25265	895	904	0
25281	894	904	0
25297	893	904	0
25313	893	904	0
25329	894	904	0
25345	893	904	0
25361	893	904	0
25377	893	904	0
25393	894	904	0
25409	894	904	0
25425	892	904	0
25441	890	904	0
25457	888	904	0
25473	886	904	0
25489	882	904	0
25505	880	904	0
25521	876	904	0
25537	873	904	0
25553	871	904	0
25569	871	904	0
25585	869	904	0
25601	868	904	0
25617	866	904	0
25633	866	904	0
25649	864	904	0
25665	865	904	0
25681	866	904	0
25697	866	904	0
25713	865	904	0
25729	866	904	0
25745	864	904	0
25761	865	904	0
25777	866	904	0
25793	868	904	0
25809	869	904	0
25825	870	904	0
25841	872	904	0
25857	872	904	0
25873	872	904	0
25889	872	904	0
25905	875	904	0
25921	874	904	0
25937	875	904	0
25953	875	904	0
25969	875	903	0
25985	876	903	0
26001	877	903	0
26017	880	903	0
26033	879	903	0
26049	878	903	0
26065	876	903	0
26081	873	903	0
26097	873	903	0
26113	875	903	0
26129	876	903	0
26145	878	903	0
26161	879	903	0
26177	879	903	0
26193	882	903	0
26209	882	903	0
26225	882	903	0
26241	881	903	0
26257	880	903	0
26273	878	903	0
26289	875	903	0
26305	872	903	0
26321	871	903	0
26337	869	903	0
26353	870	903	0
26369	871	903	0
26385	873	903	0
26401	874	903	0
26417	874	903	0
26433	872	903	0
26449	871	903	0
26465	873	903	0
26481	874	903	0
26497	877	903	0
26513	880	903	0
26529	882	903	0
26545	886	903	0
26561	888	903	0
26577	890	903	0
26593	886	903	0
26609	883	903	0
26625	881	903	0
26641	880	903	0
26657	880	903	0
26673	883	903	0
26689	885	903	0
26705	885	903	0
26721	885	903	0
26737	887	903	0
26753	889	903	0
26769	888	902	0
26785	885	902	0
26801	882	902	0
26817	882	902	0
26833	883	902	0
26849	882	902	0
26865	882	902	0
26881	881	902	0
26897	880	902	0
26913	881	902	0
26929	880	902	0
26945	880	902	0
26961	881	902	0
26977	882	902	0
26993	880	902	0
27009	875	902	0
27025	874	902	0
27041	876	902	0
27057	880	902	0
27073	883	902	0
27089	885	902	0
27105	889	902	0
27121	891	902	0
27137	890	902	0
27153	890	902	0
27169	890	902	0
27185	889	902	0
27201	887	902	0
27217	885	902	0
27233	882	902	0
27249	879	902	0
27265	877	902	0
27281	876	902	0
27297	873	902	0
27313	872	902	0
27329	869	902	0
27345	868	902	0
27361	867	902	0
27377	865	902	0
27393	866	902	0
27409	869	902	0
27425	869	902	0
27441	868	902	0
27457	869	902	0
27473	869	902	0
27489	868	902	0
27505	864	902	0
27521	863	902	0
27537	865	902	0
27553	864	902	0
27569	861	902	0
27585	858	902	0
27601	857	902	0
27617	857	902	0
27633	859	902	0
27649	858	902	0
27665	859	902	0
27681	859	902	0
27697	857	902	0
27713	855	902	0
27729	851	901	0
27745	846	901	0
27761	844	901	0
27777	841	901	0
27793	840	901	0
27809	840	901	0
27825	841	901	0
27841	841	901	0
27857	843	901	0
27873	844	901	0
27889	845	901	0
27905	843	901	0
27921	839	901	0
27937	837	901	0
27953	837	901	0
27969	834	901	0
27985	833	901	0
28001	834	901	0
28017	833	901	0
28033	833	901	0
28049	836	900	0
28065	840	900	0
28081	842	900	0
28097	842	900	0
28113	840	900	0
28129	841	900	0
28145	840	900	0
28161	839	900	0
28177	837	900	0
28193	836	900	0
28209	834	899	0
28225	835	899	0
28241	833	899	0
28257	833	899	0
28273	830	899	0
28289	828	899	0
28305	828	899	0
28321	826	899	0
28337	825	899	0
28353	824	899	0
28369	824	898	0
28385	824	898	0
28401	823	898	0
28417	819	898	0
28433	817	898	0
28449	814	898	0
28465	813	898	0
28481	813	898	0
28497	813	898	0
28513	814	898	0
28529	814	897	0
28545	813	897	0
28561	812	897	0
28577	813	897	0
28593	813	897	0
28609	812	897	0
28625	809	897	0
28641	810	897	0
28657	809	897	0
28673	808	897	0
28689	808	896	0
28705	810	896	0
28721	810	896	0
28737	811	896	0
28753	812	896	0
28769	813	896	0
28785	813	896	0
28801	813	896	0
28817	813	896	0
28833	814	896	0
28849	813	895	0
28865	815	895	0
28881	817	895	0
28897	819	895	0
28913	823	895	0
28929	826	895	0
28945	828	895	0
28961	827	895	0
28977	824	895	0
28993	823	895	0
29009	825	895	0
29025	823	895	0
29041	824	895	0
29057	824	895	0
29073	824	895	0
29089	826	895	0
29105	826	895	0
29121	828	895	0
29137	827	895	0
29153	824	895	0
29169	823	894	0
29185	822	894	0
29201	821	894	0
29217	820	894	0
29233	819	894	0
29249	821	894	0
29265	821	894	0
29281	821	894	0
29297	822	894	0
29313	824	894	0
29329	825	893	0
29345	823	893	0
29361	823	893	0
29377	821	893	0
29393	820	893	0
29409	819	893	0
29425	820	893	0
29441	824	893	0
29457	826	893	0
29473	828	893	0
29489	833	892	0
29505	836	892	0
29521	835	892	0
29537	834	892	0
29553	831	892	0
29569	830	892	0
29585	829	892	0
29601	827	892	0
29617	828	892	0
29633	828	892	0
29649	829	890	0
29665	831	890	0
29681	831	890	0
29697	831	890	0
29713	831	890	0
29729	828	890	0
29745	827	890	0
29761	824	890	0
29777	822	890	0
29793	822	890	0
29809	826	889	0
29825	826	889	0
29841	829	889	0
29857	831	889	0
29873	833	889	0
29889	834	889	0
29905	834	889	0
29921	833	889	0
29937	832	889	0
29953	831	889	0
29969	831	888	0
29985	832	888	0
30001	832	888	0
30017	832	888	0
30033	831	888	0
30049	834	888	0
30065	836	888	0
30081	838	888	0
30097	838	888	0
30113	838	888	0
30129	837	886	0
30145	837	886	0
30161	838	886	0
30177	839	886	0
30193	839	886	0
30209	841	886	0
30225	842	886	0
30241	843	886	0
30257	842	886	0
30273	840	886	0
30289	839	886	0
30305	839	886	0
30321	839	886	0
30337	840	886	0
30353	842	886	0
30369	844	886	0
30385	845	886	0
30401	847	886	0
30417	849	886	0
30433	847	886	0
30449	845	885	0
30465	840	885	0
30481	839	885	0
30497	835	885	0
30513	834	885	0
30529	833	885	0
30545	832	885	0
30561	831	885	0
30577	829	885	0
30593	828	885	0
30609	827	884	0
30625	825	884	0
30641	824	884	0
30657	824	884	0
30673	825	884	0
30689	826	884	0
30705	826	884	0
30721	826	884	0
30737	826	884	0
30753	827	884	0
30769	827	883	0
30785	823	883	0
30801	818	883	0
30817	815	883	0
30833	816	883	0
30849	816	883	0
30865	816	883	0
30881	816	883	0
30897	819	883	0
30913	820	883	0
30929	821	882	0
30945	823	882	0
30961	822	882	0
30977	821	882	0
30993	819	882	0
31009	818	882	0
31025	816	882	0
31041	814	882	0
31057	813	882	0
31073	813	882	0
31089	814	882	0
31105	815	882	0
31121	814	882	0
31137	811	882	0
31153	809	882	0
31169	806	882	0
31185	807	882	0
31201	805	882	0
31217	803	882	0
31233	804	882	0
31249	803	881	0
31265	803	881	0
31281	804	881	0
31297	805	881	0
31313	803	881	0
31329	801	881	0
31345	800	881	0
31361	799	881	0
31377	798	881	0
31393	799	881	0
31409	800	880	0
31425	799	880	0
31441	801	880	0
31457	803	880	0
31473	803	880	0
31489	800	880	0
31505	799	880	0
31521	799	880	0
31537	798	880	0
31553	799	880	0
31569	799	879	0
31585	801	879	0
31601	802	879	0
31617	803	879	0
31633	805	879	0
31649	805	879	0
31665	803	879	0
31681	802	879	0
31697	802	879	0
31713	800	879	0
