timestamp,baseline,pressure,edge,,,,,
32016.7,1.732,1.776,0,,,,,
32016.76,1.732,1.776,0,,,,,
32016.81,1.732,1.778,0,,,,,
32016.86,1.732,1.778,0,,,,,
32016.92,1.732,1.776,0,,,,,
32016.97,1.732,1.774,0,,,,,
32017.02,1.732,1.772,0,,,,,
32017.08,1.732,1.772,0,,,,,
32017.13,1.732,1.774,0,,,,,
32017.18,1.732,1.774,0,,,,,
32017.24,1.732,1.776,0,,,,,
32017.29,1.732,1.778,0,,,,,
32017.34,1.732,1.778,0,,,,,
32017.4,1.732,1.776,0,,,,,
32017.45,1.732,1.774,0,,,,,
32017.5,1.732,1.774,0,,,,,
32017.56,1.732,1.778,0,,,,,
32017.61,1.732,1.78,0,,,,,
32017.66,1.732,1.78,0,,,,,
32017.72,1.732,1.782,0,,,,,
32017.77,1.732,1.782,0,,,,,
32017.83,1.732,1.784,0,,,,,
32017.88,1.732,1.782,0,,,,,
32017.93,1.732,1.78,0,,,,,
32017.99,1.732,1.78,0,,,,,
32018.04,1.732,1.782,0,,,,,
32018.09,1.732,1.782,0,,,,,
32018.15,1.732,1.78,0,,,,,
32018.2,1.732,1.782,0,,,,,
32018.25,1.732,1.782,0,,,,,
32018.31,1.732,1.78,0,,,,,
32018.36,1.732,1.778,0,,,,,
32018.41,1.732,1.774,0,,,,,
32018.47,1.732,1.774,0,,,,,
32018.52,1.732,1.776,0,,,,,
32018.57,1.732,1.776,0,,,,,
32018.63,1.732,1.776,0,,,,,
32018.68,1.732,1.776,0,,,,,
32018.73,1.732,1.778,0,,,,,
32018.79,1.732,1.778,0,,,,,
32018.84,1.732,1.776,0,,,,,
32018.89,1.732,1.774,0,,,,,
32018.95,1.732,1.774,0,,,,,
32019,1.732,1.776,0,,,,,
32019.05,1.732,1.776,0,,,,,
32019.11,1.732,1.776,0,,,,,
32019.16,1.732,1.78,0,,,,,
32019.21,1.732,1.78,0,,,,,
32019.27,1.732,1.78,0,,,,,
32019.32,1.732,1.778,0,,,,,
32019.37,1.732,1.774,0,,,,,
32019.43,1.732,1.774,0,,,,,
32019.48,1.732,1.776,0,,,,,
32019.53,1.732,1.776,0,,,,,
32019.59,1.732,1.776,0,,,,,
32019.64,1.732,1.776,0,,,,,
32019.69,1.732,1.778,0,,,,,
32019.75,1.732,1.776,0,,,,,
32019.8,1.732,1.776,0,,,,,
32019.85,1.732,1.774,0,,,,,
32019.91,1.732,1.776,0,,,,,
32019.96,1.732,1.776,0,,,,,
32020.01,1.732,1.776,0,,,,,
32020.07,1.732,1.776,0,,,,,
32020.12,1.732,1.776,0,,,,,
32020.17,1.732,1.778,0,,,,,
32020.23,1.732,1.776,0,,,,,
32020.28,1.732,1.774,0,,,,,
32020.33,1.732,1.772,0,,,,,
32020.39,1.732,1.776,0,,,,,
32020.44,1.732,1.776,0,,,,,
32020.49,1.732,1.778,0,,,,,
32020.55,1.732,1.78,0,,,,,
32020.6,1.732,1.78,0,,,,,
32020.65,1.732,1.78,0,,,,,
32020.71,1.732,1.778,0,,,,,
32020.76,1.732,1.776,0,,,,,
32020.81,1.732,1.774,0,,,,,
32020.87,1.732,1.776,0,,,,,
32020.92,1.732,1.776,0,,,,,
32020.97,1.732,1.776,0,,,,,
32021.03,1.732,1.778,0,,,,,
32021.08,1.732,1.778,0,,,,,
32021.13,1.732,1.778,0,,,,,
32021.19,1.732,1.776,0,,,,,
32021.24,1.732,1.774,0,,,,,
32021.29,1.732,1.774,0,,,,,
32021.35,1.732,1.774,0,,,,,
32021.4,1.732,1.774,0,,,,,
32021.45,1.732,1.774,0,,,,,
32021.51,1.732,1.774,0,,,,,
32021.56,1.732,1.774,0,,,,,
32021.62,1.732,1.772,0,,,,,
32021.67,1.732,1.77,0,,,,,
32021.73,1.732,1.772,0,,,,,
32021.78,1.732,1.772,0,,,,,
32021.84,1.732,1.772,0,,,,,
32021.89,1.732,1.772,0,,,,,
32021.94,1.732,1.774,0,,,,,
32022,1.732,1.774,0,,,,,
32022.05,1.732,1.774,0,,,,,
32022.11,1.732,1.772,0,,,,,
32022.16,1.732,1.77,0,,,,,
32022.21,1.732,1.768,0,,,,,
32022.27,1.732,1.77,0,,,,,
32022.32,1.732,1.772,0,,,,,
32022.37,1.732,1.772,0,,,,,
32022.43,1.732,1.774,0,,,,,
32022.48,1.732,1.774,0,,,,,
32022.54,1.732,1.774,0,,,,,
32022.59,1.732,1.772,0,,,,,
32022.65,1.732,1.77,0,,,,,
32022.7,1.732,1.768,0,,,,,
32022.75,1.732,1.77,0,,,,,
32022.81,1.732,1.772,0,,,,,
32022.86,1.732,1.772,0,,,,,
32022.91,1.732,1.774,0,,,,,
32022.97,1.732,1.776,0,,,,,
32023.02,1.732,1.776,0,,,,,
32023.08,1.732,1.774,0,,,,,
32023.13,1.732,1.772,0,,,,,
32023.18,1.732,1.77,0,,,,,
32023.24,1.732,1.77,0,,,,,
32023.29,1.732,1.772,0,,,,,
32023.35,1.732,1.772,0,,,,,
32023.4,1.732,1.774,0,,,,,
32023.45,1.732,1.776,0,,,,,
32023.51,1.732,1.778,0,,,,,
32023.56,1.732,1.776,0,,,,,
32023.62,1.732,1.772,0,,,,,
32023.67,1.732,1.772,0,,,,,
32023.73,1.732,1.774,0,,,,,
32023.78,1.732,1.772,0,,,,,
32023.83,1.732,1.774,0,,,,,
32023.89,1.732,1.774,0,,,,,
32023.94,1.732,1.776,0,,,,,
32023.99,1.732,1.774,0,,,,,
32024.05,1.732,1.772,0,,,,,
32024.1,1.732,1.772,0,,,,,
32024.15,1.732,1.774,0,,,,,
32024.21,1.732,1.776,0,,,,,
32024.26,1.732,1.774,0,,,,,
32024.31,1.732,1.774,0,,,,,
32024.37,1.732,1.776,0,,,,,
32024.42,1.732,1.774,0,,,,,
32024.47,1.732,1.772,0,,,,,
32024.53,1.732,1.77,0,,,,,
32024.58,1.732,1.77,0,,,,,
32024.63,1.732,1.772,0,,,,,
32024.69,1.732,1.774,0,,,,,
32024.74,1.732,1.774,0,,,,,
32024.79,1.732,1.778,0,,,,,
32024.85,1.732,1.778,0,,,,,
32024.9,1.732,1.776,0,,,,,
32024.95,1.732,1.774,0,,,,,
32025.01,1.732,1.772,0,,,,,
32025.06,1.732,1.772,0,,,,,
32025.11,1.732,1.772,0,,,,,
32025.17,1.732,1.774,0,,,,,
32025.22,1.732,1.772,0,,,,,
32025.27,1.732,1.774,0,,,,,
32025.33,1.732,1.774,0,,,,,
32025.38,1.732,1.776,0,,,,,
32025.43,1.732,1.774,0,,,,,
32025.49,1.732,1.77,0,,,,,
32025.54,1.732,1.77,0,,,,,
32025.59,1.732,1.772,0,,,,,
32025.65,1.732,1.772,0,,,,,
32025.7,1.732,1.772,0,,,,,
32025.75,1.732,1.774,0,,,,,
32025.81,1.732,1.774,0,,,,,
32025.86,1.732,1.774,0,,,,,
32025.91,1.732,1.774,0,,,,,
32025.97,1.732,1.77,0,,,,,
32026.02,1.732,1.772,0,,,,,
32026.07,1.732,1.774,0,,,,,
32026.13,1.732,1.774,0,,,,,
32026.18,1.732,1.776,0,,,,,
32026.23,1.732,1.776,0,,,,,
32026.29,1.732,1.778,0,,,,,
32026.34,1.732,1.776,0,,,,,
32026.39,1.732,1.774,0,,,,,
32026.45,1.732,1.772,0,,,,,
32026.5,1.732,1.772,0,,,,,
32026.55,1.732,1.774,0,,,,,
32026.61,1.732,1.774,0,,,,,
32026.66,1.732,1.774,0,,,,,
32026.71,1.732,1.776,0,,,,,
32026.77,1.732,1.778,0,,,,,
32026.82,1.732,1.778,0,,,,,
32026.87,1.732,1.776,0,,,,,
32026.93,1.732,1.774,0,,,,,
32026.98,1.732,1.776,0,,,,,
32027.03,1.732,1.776,0,,,,,
32027.09,1.732,1.776,0,,,,,
32027.14,1.732,1.778,0,,,,,
32027.19,1.732,1.778,0,,,,,
32027.25,1.732,1.778,0,,,,,
32027.3,1.732,1.776,0,,,,,
32027.35,1.732,1.774,0,,,,,
32027.41,1.732,1.774,0,,,,,
32027.46,1.732,1.776,0,,,,,
32027.51,1.732,1.778,0,,,,,
32027.57,1.732,1.778,0,,,,,
32027.62,1.732,1.778,0,,,,,
32027.67,1.732,1.778,0,,,,,
32027.73,1.732,1.778,0,,,,,
32027.78,1.732,1.778,0,,,,,
32027.83,1.732,1.774,0,,,,,
32027.89,1.732,1.772,0,,,,,
32027.94,1.732,1.774,0,,,,,
32027.99,1.732,1.774,0,,,,,
32028.05,1.732,1.774,0,,,,,
32028.1,1.732,1.776,0,,,,,
32028.15,1.732,1.778,0,,,,,
32028.21,1.732,1.778,0,,,,,
32028.26,1.732,1.778,0,,,,,
32028.31,1.732,1.776,0,,,,,
32028.37,1.732,1.772,0,,,,,
32028.42,1.732,1.772,0,,,,,
32028.47,1.732,1.774,0,,,,,
32028.53,1.732,1.774,0,,,,,
32028.58,1.732,1.774,0,,,,,
32028.63,1.732,1.776,0,,,,,
32028.69,1.732,1.776,0,,,,,
32028.74,1.732,1.776,0,,,,,
32028.79,1.732,1.776,0,,,,,
32028.85,1.732,1.774,0,,,,,
32028.9,1.732,1.778,0,,,,,
32028.95,1.732,1.778,0,,,,,
32029.01,1.732,1.778,0,,,,,
32029.06,1.732,1.778,0,,,,,
32029.11,1.732,1.78,0,,,,,
32029.17,1.732,1.782,0,,,,,
32029.22,1.732,1.782,0,,,,,
32029.27,1.732,1.782,0,,,,,
32029.33,1.732,1.78,0,,,,,
32029.38,1.732,1.778,0,,,,,
32029.43,1.732,1.78,0,,,,,
32029.49,1.732,1.782,0,,,,,
32029.54,1.732,1.784,0,,,,,
32029.59,1.732,1.786,0,,,,,
32029.65,1.732,1.786,0,,,,,
32029.7,1.732,1.786,0,,,,,
32029.75,1.732,1.782,0,,,,,
32029.81,1.732,1.78,0,,,,,
32029.86,1.732,1.778,0,,,,,
32029.91,1.732,1.78,0,,,,,
32029.97,1.732,1.78,0,,,,,
32030.02,1.732,1.778,0,,,,,
32030.07,1.732,1.778,0,,,,,
32030.13,1.732,1.78,0,,,,,
32030.18,1.732,1.78,0,,,,,
32030.23,1.732,1.78,0,,,,,
32030.29,1.732,1.776,0,,,,,
32030.34,1.732,1.774,0,,,,,
32030.39,1.732,1.774,0,,,,,
32030.45,1.732,1.776,0,,,,,
32030.5,1.732,1.776,0,,,,,
32030.55,1.732,1.776,0,,,,,
32030.61,1.732,1.776,0,,,,,
32030.66,1.732,1.776,0,,,,,
32030.71,1.732,1.776,0,,,,,
32030.77,1.732,1.772,0,,,,,
32030.82,1.732,1.774,0,,,,,
32030.87,1.732,1.776,0,,,,,
32030.93,1.732,1.776,0,,,,,
32030.98,1.732,1.776,0,,,,,
32031.03,1.732,1.778,0,,,,,
32031.09,1.732,1.78,0,,,,,
32031.14,1.732,1.778,0,,,,,
32031.19,1.732,1.778,0,,,,,
32031.25,1.732,1.776,0,,,,,
32031.3,1.732,1.776,0,,,,,
32031.35,1.732,1.778,0,,,,,
32031.41,1.732,1.778,0,,,,,
32031.46,1.732,1.78,0,,,,,
32031.51,1.732,1.784,0,,,,,
32031.57,1.732,1.784,0,,,,,
32031.62,1.732,1.784,0,,,,,
32031.67,1.732,1.78,0,,,,,
32031.73,1.732,1.778,0,,,,,
32031.78,1.732,1.778,0,,,,,
32031.83,1.732,1.78,0,,,,,
32031.89,1.732,1.78,0,,,,,
32031.94,1.732,1.78,0,,,,,
32031.99,1.732,1.782,0,,,,,
32032.05,1.732,1.782,0,,,,,
32032.1,1.732,1.782,0,,,,,
32032.15,1.732,1.782,0,,,,,
32032.21,1.732,1.778,0,,,,,
32032.26,1.732,1.778,0,,,,,
32032.31,1.732,1.778,0,,,,,
32032.37,1.732,1.778,0,,,,,
32032.42,1.732,1.778,1,,,,,
32032.47,1.732,1.78,1,,,,,
32032.53,1.732,1.78,1,,,,,
32032.58,1.732,1.782,1,,,,,
32032.63,1.732,1.78,1,,,,,
32032.69,1.732,1.778,1,,,,,
32032.74,1.732,1.782,1,,,,,
32032.8,1.732,1.784,1,,,,,
32032.85,1.732,1.784,1,,,,,
32032.9,1.732,1.784,1,,,,,
32032.96,1.732,1.786,1,,,,,
32033.01,1.732,1.786,1,,,,,
32033.06,1.732,1.786,1,,,,,
32033.12,1.732,1.782,1,,,,,
32033.17,1.732,1.78,1,,,,,
32033.22,1.732,1.78,1,,,,,
32033.28,1.732,1.782,1,,,,,
32033.33,1.732,1.782,1,,,,,
32033.38,1.732,1.784,1,,,,,
32033.44,1.732,1.788,1,,,,,
32033.49,1.732,1.788,1,,,,,
32033.54,1.732,1.786,1,,,,,
32033.6,1.732,1.782,1,,,,,
32033.65,1.732,1.778,1,,,,,
32033.7,1.732,1.778,1,,,,,
32033.76,1.732,1.778,1,,,,,
32033.81,1.732,1.778,1,,,,,
32033.86,1.732,1.778,1,,,,,
32033.92,1.732,1.778,1,,,,,
32033.97,1.732,1.78,1,,,,,
32034.02,1.732,1.784,1,,,,,
32034.08,1.732,1.782,1,,,,,
32034.13,1.732,1.778,1,,,,,
32034.18,1.732,1.776,1,,,,,
32034.24,1.732,1.778,1,,,,,
32034.29,1.732,1.78,1,,,,,
32034.34,1.732,1.78,1,,,,,
32034.4,1.732,1.78,1,,,,,
32034.45,1.732,1.782,1,,,,,
32034.5,1.732,1.782,1,,,,,
32034.56,1.732,1.78,1,,,,,
32034.61,1.732,1.778,1,,,,,
32034.66,1.732,1.78,1,,,,,
32034.72,1.732,1.782,1,,,,,
32034.77,1.732,1.782,1,,,,,
32034.82,1.732,1.78,1,,,,,
32034.88,1.732,1.782,1,,,,,
32034.93,1.732,1.78,1,,,,,
32034.98,1.732,1.78,1,,,,,
32035.04,1.732,1.776,1,,,,,
32035.09,1.732,1.774,1,,,,,
32035.14,1.732,1.776,1,,,,,
32035.2,1.732,1.776,1,,,,,
32035.25,1.732,1.778,1,,,,,
32035.3,1.732,1.778,1,,,,,
32035.36,1.732,1.78,1,,,,,
32035.41,1.732,1.78,1,,,,,
32035.46,1.732,1.78,1,,,,,
32035.52,1.732,1.776,1,,,,,
32035.57,1.732,1.774,1,,,,,
32035.62,1.732,1.776,1,,,,,
32035.68,1.732,1.776,1,,,,,
32035.73,1.732,1.778,1,,,,,
32035.78,1.732,1.778,1,,,,,
32035.84,1.732,1.78,1,,,,,
32035.89,1.732,1.78,1,,,,,
32035.94,1.732,1.78,1,,,,,
32036,1.732,1.778,1,,,,,
32036.05,1.732,1.778,1,,,,,
32036.1,1.732,1.78,1,,,,,
32036.16,1.732,1.78,1,,,,,
32036.21,1.732,1.78,1,,,,,
32036.26,1.732,1.782,1,,,,,
32036.32,1.732,1.782,1,,,,,
32036.37,1.732,1.782,1,,,,,
32036.42,1.732,1.78,1,,,,,
32036.48,1.732,1.78,1,,,,,
32036.53,1.732,1.782,1,,,,,
32036.58,1.732,1.784,1,,,,,
32036.64,1.732,1.784,1,,,,,
32036.69,1.732,1.784,1,,,,,
32036.74,1.732,1.786,1,,,,,
32036.8,1.732,1.786,1,,,,,
32036.85,1.732,1.784,1,,,,,
32036.9,1.732,1.78,1,,,,,
32036.96,1.732,1.78,1,,,,,
32037.01,1.732,1.78,1,,,,,
32037.06,1.732,1.782,1,,,,,
32037.12,1.732,1.782,1,,,,,
32037.17,1.732,1.784,1,,,,,
32037.22,1.732,1.786,1,,,,,
32037.28,1.732,1.788,1,,,,,
32037.33,1.732,1.786,1,,,,,
32037.38,1.732,1.782,1,,,,,
32037.44,1.732,1.78,1,,,,,
32037.49,1.732,1.78,1,,,,,
32037.54,1.732,1.78,1,,,,,
32037.6,1.732,1.78,1,,,,,
32037.65,1.732,1.78,1,,,,,
32037.7,1.732,1.782,1,,,,,
32037.76,1.732,1.786,1,,,,,
32037.81,1.732,1.784,1,,,,,
32037.86,1.732,1.78,1,,,,,
32037.92,1.732,1.778,1,,,,,
32037.97,1.732,1.776,1,,,,,
32038.02,1.732,1.778,1,,,,,
32038.08,1.732,1.778,1,,,,,
32038.13,1.732,1.778,1,,,,,
32038.19,1.732,1.778,1,,,,,
32038.24,1.732,1.78,1,,,,,
32038.29,1.732,1.78,1,,,,,
32038.35,1.732,1.776,1,,,,,
32038.4,1.732,1.776,1,,,,,
32038.45,1.732,1.778,1,,,,,
32038.51,1.732,1.78,1,,,,,
32038.56,1.732,1.778,1,,,,,
32038.61,1.732,1.78,1,,,,,
32038.67,1.732,1.78,1,,,,,
32038.72,1.732,1.78,1,,,,,
32038.77,1.732,1.778,1,,,,,
32038.83,1.732,1.774,1,,,,,
32038.88,1.732,1.776,1,,,,,
32038.93,1.732,1.778,1,,,,,
32038.99,1.732,1.778,1,,,,,
32039.04,1.732,1.782,1,,,,,
32039.09,1.732,1.784,1,,,,,
32039.15,1.732,1.784,1,,,,,
32039.2,1.732,1.782,1,,,,,
32039.25,1.732,1.78,1,,,,,
32039.31,1.732,1.78,1,,,,,
32039.36,1.732,1.78,1,,,,,
32039.41,1.732,1.78,1,,,,,
32039.47,1.732,1.78,1,,,,,
32039.52,1.732,1.78,1,,,,,
32039.57,1.732,1.78,1,,,,,
32039.63,1.732,1.78,1,,,,,
32039.68,1.732,1.778,1,,,,,
32039.73,1.732,1.778,1,,,,,
32039.79,1.732,1.78,1,,,,,
32039.84,1.732,1.78,1,,,,,
32039.89,1.732,1.78,1,,,,,
32039.95,1.732,1.782,1,,,,,
32040,1.732,1.784,1,,,,,
32040.05,1.732,1.782,1,,,,,
32040.11,1.732,1.778,1,,,,,
32040.16,1.732,1.78,1,,,,,
32040.21,1.732,1.782,1,,,,,
32040.27,1.732,1.784,1,,,,,
32040.32,1.732,1.784,1,,,,,
32040.37,1.732,1.784,1,,,,,
32040.43,1.732,1.784,1,,,,,
32040.48,1.732,1.782,1,,,,,
32040.53,1.732,1.778,1,,,,,
32040.59,1.732,1.776,1,,,,,
32040.64,1.732,1.778,1,,,,,
32040.69,1.732,1.778,1,,,,,
32040.75,1.732,1.778,1,,,,,
32040.8,1.732,1.778,1,,,,,
32040.85,1.732,1.78,1,,,,,
32040.91,1.732,1.78,1,,,,,
32040.96,1.732,1.778,1,,,,,
32041.01,1.732,1.776,1,,,,,
32041.07,1.732,1.772,1,,,,,
32041.12,1.732,1.774,1,,,,,
32041.17,1.732,1.774,1,,,,,
32041.23,1.732,1.774,1,,,,,
32041.28,1.732,1.774,1,,,,,
32041.33,1.732,1.774,1,,,,,
32041.39,1.732,1.774,1,,,,,
32041.44,1.732,1.772,1,,,,,
32041.49,1.732,1.772,1,,,,,
32041.55,1.732,1.772,1,,,,,
32041.6,1.732,1.774,1,,,,,
32041.65,1.732,1.774,1,,,,,
32041.71,1.732,1.774,1,,,,,
32041.76,1.732,1.774,1,,,,,
32041.81,1.732,1.774,1,,,,,
32041.87,1.732,1.772,1,,,,,
32041.92,1.732,1.77,1,,,,,
32041.97,1.732,1.77,1,,,,,
32042.03,1.732,1.772,1,,,,,
32042.08,1.732,1.776,1,,,,,
32042.13,1.732,1.776,1,,,,,
32042.19,1.732,1.778,1,,,,,
32042.24,1.732,1.776,1,,,,,
32042.29,1.732,1.774,1,,,,,
32042.35,1.732,1.772,1,,,,,
32042.4,1.732,1.772,1,,,,,
32042.45,1.732,1.774,1,,,,,
32042.51,1.732,1.774,1,,,,,
32042.56,1.732,1.776,1,,,,,
32042.61,1.732,1.776,1,,,,,
32042.67,1.732,1.778,1,,,,,
32042.72,1.732,1.778,1,,,,,
32042.77,1.732,1.778,1,,,,,
32042.83,1.732,1.78,1,,,,,
32042.88,1.732,1.782,1,,,,,
32042.93,1.732,1.782,1,,,,,
32042.99,1.732,1.784,1,,,,,
32043.04,1.732,1.786,1,,,,,
32043.09,1.732,1.786,1,,,,,
32043.15,1.732,1.784,1,,,,,
32043.2,1.732,1.784,1,,,,,
32043.25,1.732,1.79,1,,,,,
32043.31,1.732,1.802,1,,,,,
32043.36,1.732,1.828,1,,,,,
32043.41,1.732,1.91,1,,,,,
32043.47,1.732,2.008,1,,,,,
32043.52,1.732,2.078,1,,,,,
32043.57,1.732,2.122,1,,,,,
32043.63,1.732,2.166,1,,,,,
32043.68,1.732,2.192,1,,,,,
32043.73,1.732,2.22,1,,,,,
32043.79,1.732,2.242,1,,,,,
32043.84,1.732,2.262,1,,,,,
32043.89,1.732,2.28,1,,,,,
32043.95,1.732,2.286,1,,,,,
32044,1.732,2.272,1,,,,,
32044.05,1.732,2.252,1,,,,,
32044.11,1.732,2.222,1,,,,,
32044.16,1.732,2.166,1,,,,,
32044.21,1.732,2.112,1,,,,,
32044.27,1.732,2.046,1,,,,,
32044.32,1.732,2.012,1,,,,,
32044.37,1.732,1.986,1,,,,,
32044.43,1.732,1.968,1,,,,,
32044.48,1.732,1.962,1,,,,,
32044.53,1.732,1.97,1,,,,,
32044.59,1.732,1.982,1,,,,,
32044.64,1.732,1.996,1,,,,,
32044.69,1.732,2.004,1,,,,,
32044.75,1.732,2.008,1,,,,,
32044.8,1.732,2.008,1,,,,,
32044.85,1.732,2.01,1,,,,,
32044.91,1.732,2.01,1,,,,,
32044.96,1.732,2.014,1,,,,,
32045.01,1.732,2.02,1,,,,,
32045.07,1.732,2.026,1,,,,,
32045.12,1.732,2.036,1,,,,,
32045.17,1.732,2.042,1,,,,,
32045.23,1.732,2.054,1,,,,,
32045.28,1.732,2.068,1,,,,,
32045.33,1.732,2.08,1,,,,,
32045.39,1.732,2.078,1,,,,,
32045.44,1.732,2.066,1,,,,,
32045.49,1.732,2.05,1,,,,,
32045.55,1.732,2.034,1,,,,,
32045.6,1.732,2.026,1,,,,,
32045.65,1.732,2.016,1,,,,,
32045.71,1.732,2.008,1,,,,,
32045.76,1.732,2.006,1,,,,,
32045.81,1.732,1.992,1,,,,,
32045.87,1.732,1.97,1,,,,,
32045.92,1.732,1.95,1,,,,,
32045.97,1.732,1.938,1,,,,,
32046.03,1.732,1.932,1,,,,,
32046.08,1.732,1.926,1,,,,,
32046.13,1.732,1.926,1,,,,,
32046.19,1.732,1.924,1,,,,,
32046.24,1.732,1.918,1,,,,,
32046.29,1.732,1.918,1,,,,,
32046.35,1.732,1.928,1,,,,,
32046.4,1.732,1.93,1,,,,,
32046.45,1.732,1.928,1,,,,,
32046.51,1.732,1.924,1,,,,,
32046.56,1.732,1.922,1,,,,,
32046.61,1.732,1.914,1,,,,,
32046.67,1.732,1.908,1,,,,,
32046.72,1.732,1.896,1,,,,,
32046.77,1.732,1.884,1,,,,,
32046.83,1.732,1.87,1,,,,,
32046.88,1.732,1.858,1,,,,,
32046.93,1.732,1.85,1,,,,,
32046.99,1.732,1.836,1,,,,,
32047.04,1.732,1.83,1,,,,,
32047.09,1.732,1.828,1,,,,,
32047.15,1.732,1.83,1,,,,,
32047.2,1.732,1.836,1,,,,,
32047.25,1.732,1.85,1,,,,,
32047.31,1.732,1.866,1,,,,,
32047.36,1.732,1.87,1,,,,,
32047.41,1.732,1.87,1,,,,,
32047.47,1.732,1.866,1,,,,,
32047.52,1.732,1.856,1,,,,,
32047.57,1.732,1.834,1,,,,,
32047.63,1.732,1.814,1,,,,,
32047.68,1.732,1.796,1,,,,,
32047.73,1.732,1.78,1,,,,,
32047.79,1.732,1.77,1,,,,,
32047.84,1.732,1.764,1,,,,,
32047.89,1.732,1.76,1,,,,,
32047.95,1.732,1.758,1,,,,,
32048,1.732,1.756,1,,,,,
32048.05,1.732,1.756,1,,,,,
32048.11,1.732,1.756,1,,,,,
32048.16,1.732,1.756,1,,,,,
32048.21,1.732,1.754,1,,,,,
32048.27,1.732,1.752,1,,,,,
32048.32,1.732,1.75,1,,,,,
32048.37,1.732,1.748,1,,,,,
32048.43,1.732,1.748,1,,,,,
32048.48,1.732,1.746,1,,,,,
32048.53,1.732,1.746,1,,,,,
32048.59,1.732,1.744,1,,,,,
32048.64,1.732,1.744,1,,,,,
32048.69,1.732,1.746,1,,,,,
32048.75,1.732,1.746,1,,,,,
32048.8,1.732,1.744,1,,,,,
32048.85,1.732,1.744,1,,,,,
32048.91,1.732,1.744,1,,,,,
32048.96,1.732,1.742,1,,,,,
32049.01,1.732,1.742,1,,,,,
32049.07,1.732,1.742,1,,,,,
32049.12,1.732,1.742,1,,,,,
32049.17,1.732,1.742,1,,,,,
32049.23,1.732,1.742,1,,,,,
32049.28,1.732,1.742,1,,,,,
32049.33,1.732,1.744,1,,,,,
32049.39,1.732,1.742,1,,,,,
32049.44,1.732,1.742,1,,,,,
32049.49,1.732,1.742,1,,,,,
32049.55,1.732,1.742,1,,,,,
32049.6,1.732,1.742,1,,,,,
32049.65,1.732,1.742,1,,,,,
32049.71,1.732,1.74,1,,,,,
32049.76,1.732,1.74,1,,,,,
32049.81,1.732,1.74,1,,,,,
32049.87,1.732,1.74,1,,,,,
32049.92,1.732,1.74,1,,,,,
32049.97,1.732,1.742,1,,,,,
32050.03,1.732,1.742,1,,,,,
32050.08,1.732,1.742,1,,,,,
32050.13,1.732,1.742,1,,,,,
32050.19,1.732,1.744,1,,,,,
32050.24,1.732,1.746,1,,,,,
32050.29,1.732,1.75,1,,,,,
32050.35,1.732,1.758,1,,,,,
32050.4,1.732,1.77,1,,,,,
32050.45,1.732,1.78,1,,,,,
32050.51,1.732,1.786,1,,,,,
32050.56,1.732,1.788,1,,,,,
32050.61,1.732,1.788,1,,,,,
32050.67,1.732,1.782,1,,,,,
32050.72,1.732,1.774,1,,,,,
32050.77,1.732,1.768,1,,,,,
32050.83,1.732,1.762,1,,,,,
32050.88,1.732,1.758,1,,,,,
32050.93,1.732,1.756,1,,,,,
32050.99,1.732,1.754,1,,,,,
32051.04,1.732,1.752,1,,,,,
32051.09,1.732,1.752,1,,,,,
32051.15,1.732,1.752,1,,,,,
32051.2,1.732,1.752,1,,,,,
32051.25,1.732,1.752,1,,,,,
32051.31,1.732,1.752,1,,,,,
32051.36,1.732,1.752,1,,,,,
32051.41,1.732,1.752,1,,,,,
32051.47,1.732,1.752,1,,,,,
32051.52,1.732,1.754,1,,,,,
32051.57,1.732,1.754,1,,,,,
32051.63,1.732,1.754,1,,,,,
32051.68,1.732,1.754,0,,,,,
32051.73,1.732,1.754,0,,,,,
32051.79,1.732,1.754,0,,,,,
32051.84,1.732,1.754,0,,,,,
32051.89,1.732,1.756,0,,,,,
32051.95,1.732,1.756,0,,,,,
32052,1.732,1.756,0,,,,,
32052.05,1.732,1.754,0,,,,,
32052.11,1.732,1.754,0,,,,,
32052.16,1.732,1.754,0,,,,,
32052.21,1.732,1.754,0,,,,,
32052.27,1.732,1.754,0,,,,,
32052.32,1.732,1.754,0,,,,,
32052.37,1.732,1.754,0,,,,,
32052.43,1.732,1.754,0,,,,,
32052.48,1.732,1.756,0,,,,,
32052.53,1.732,1.756,0,,,,,
32052.59,1.732,1.758,0,,,,,
32052.64,1.732,1.758,0,,,,,
32052.69,1.732,1.758,0,,,,,
32052.75,1.732,1.756,0,,,,,
32052.8,1.732,1.756,0,,,,,
32052.85,1.732,1.756,0,,,,,
32052.91,1.732,1.756,0,,,,,
32052.96,1.732,1.756,0,,,,,
32053.01,1.732,1.758,0,,,,,
32053.07,1.732,1.758,0,,,,,
32053.12,1.732,1.758,0,,,,,
32053.17,1.732,1.76,0,,,,,
32053.23,1.732,1.76,0,,,,,
32053.28,1.732,1.758,0,,,,,
32053.33,1.732,1.758,0,,,,,
32053.39,1.732,1.758,0,,,,,
32053.44,1.732,1.758,0,,,,,
32053.49,1.732,1.76,0,,,,,
32053.55,1.732,1.758,0,,,,,
32053.6,1.732,1.758,0,,,,,
32053.65,1.732,1.758,0,,,,,
32053.71,1.732,1.758,0,,,,,
32053.76,1.732,1.76,0,,,,,
32053.82,1.732,1.762,0,,,,,
32053.87,1.732,1.76,0,,,,,
32053.92,1.732,1.76,0,,,,,
32053.98,1.732,1.76,0,,,,,
