timestamp,baseline,pressure,edge,,,,,
30172.54,1.934,1.984,0,,,,,
30172.59,1.934,1.984,0,,,,,
30172.65,1.934,1.982,0,,,,,
30172.7,1.934,1.98,0,,,,,
30172.75,1.934,1.98,0,,,,,
30172.81,1.934,1.98,0,,,,,
30172.86,1.934,1.982,0,,,,,
30172.91,1.934,1.982,0,,,,,
30172.97,1.934,1.984,0,,,,,
30173.02,1.934,1.982,0,,,,,
30173.07,1.934,1.98,0,,,,,
30173.13,1.934,1.98,0,,,,,
30173.18,1.934,1.98,0,,,,,
30173.23,1.934,1.982,0,,,,,
30173.29,1.934,1.984,0,,,,,
30173.34,1.934,1.984,0,,,,,
30173.39,1.934,1.986,0,,,,,
30173.45,1.934,1.986,0,,,,,
30173.5,1.934,1.988,0,,,,,
30173.55,1.934,1.988,0,,,,,
30173.61,1.934,1.986,0,,,,,
30173.66,1.934,1.986,0,,,,,
30173.71,1.934,1.988,0,,,,,
30173.77,1.934,1.99,0,,,,,
30173.82,1.934,1.992,0,,,,,
30173.87,1.934,1.996,0,,,,,
30173.93,1.934,1.996,0,,,,,
30173.98,1.934,1.998,0,,,,,
30174.03,1.934,1.996,0,,,,,
30174.09,1.934,1.992,0,,,,,
30174.14,1.934,1.992,0,,,,,
30174.19,1.934,1.994,0,,,,,
30174.25,1.934,1.994,0,,,,,
30174.3,1.934,1.996,0,,,,,
30174.35,1.934,1.996,0,,,,,
30174.41,1.934,2,0,,,,,
30174.46,1.934,2.002,0,,,,,
30174.51,1.934,2,0,,,,,
30174.57,1.934,1.998,0,,,,,
30174.62,1.934,1.998,0,,,,,
30174.67,1.934,1.998,0,,,,,
30174.73,1.934,2,0,,,,,
30174.78,1.934,2,0,,,,,
30174.83,1.934,2.002,0,,,,,
30174.89,1.934,2.002,0,,,,,
30174.94,1.934,2.006,0,,,,,
30175,1.934,2.006,0,,,,,
30175.05,1.934,2.006,0,,,,,
30175.1,1.934,2.006,0,,,,,
30175.16,1.934,2.01,0,,,,,
30175.21,1.934,2.012,0,,,,,
30175.26,1.934,2.016,0,,,,,
30175.32,1.934,2.018,0,,,,,
30175.37,1.934,2.024,0,,,,,
30175.42,1.934,2.024,0,,,,,
30175.48,1.934,2.024,0,,,,,
30175.53,1.934,2.022,0,,,,,
30175.58,1.934,2.022,0,,,,,
30175.64,1.934,2.026,0,,,,,
30175.69,1.934,2.026,0,,,,,
30175.74,1.934,2.026,0,,,,,
30175.8,1.934,2.026,0,,,,,
30175.85,1.934,2.026,0,,,,,
30175.9,1.934,2.026,0,,,,,
30175.96,1.934,2.024,0,,,,,
30176.01,1.934,2.022,0,,,,,
30176.06,1.934,2.02,0,,,,,
30176.12,1.934,2.022,0,,,,,
30176.17,1.934,2.024,0,,,,,
30176.22,1.934,2.028,0,,,,,
30176.28,1.934,2.03,0,,,,,
30176.33,1.934,2.032,0,,,,,
30176.38,1.934,2.032,0,,,,,
30176.44,1.934,2.034,0,,,,,
30176.49,1.934,2.032,0,,,,,
30176.54,1.934,2.03,0,,,,,
30176.6,1.934,2.03,0,,,,,
30176.65,1.934,2.03,0,,,,,
30176.7,1.934,2.03,0,,,,,
30176.76,1.934,2.032,0,,,,,
30176.81,1.934,2.036,0,,,,,
30176.86,1.934,2.036,0,,,,,
30176.92,1.934,2.036,0,,,,,
30176.97,1.934,2.034,0,,,,,
30177.02,1.934,2.032,0,,,,,
30177.08,1.934,2.032,0,,,,,
30177.13,1.934,2.032,0,,,,,
30177.18,1.934,2.034,0,,,,,
30177.24,1.934,2.034,0,,,,,
30177.29,1.934,2.036,0,,,,,
30177.34,1.934,2.038,0,,,,,
30177.4,1.934,2.04,0,,,,,
30177.45,1.934,2.04,0,,,,,
30177.5,1.934,2.038,1,,,,,
30177.56,1.934,2.036,1,,,,,
30177.61,1.934,2.036,1,,,,,
30177.66,1.934,2.036,1,,,,,
30177.72,1.934,2.038,1,,,,,
30177.77,1.934,2.04,1,,,,,
30177.82,1.934,2.042,1,,,,,
30177.88,1.934,2.044,1,,,,,
30177.93,1.934,2.046,1,,,,,
30177.98,1.934,2.048,1,,,,,
30178.04,1.934,2.048,1,,,,,
30178.09,1.934,2.052,1,,,,,
30178.14,1.934,2.054,1,,,,,
30178.2,1.934,2.056,1,,,,,
30178.25,1.934,2.06,1,,,,,
30178.3,1.934,2.064,1,,,,,
30178.36,1.934,2.068,1,,,,,
30178.41,1.934,2.068,1,,,,,
30178.46,1.934,2.07,1,,,,,
30178.52,1.934,2.076,1,,,,,
30178.57,1.934,2.082,1,,,,,
30178.62,1.934,2.084,1,,,,,
30178.68,1.934,2.086,1,,,,,
30178.73,1.934,2.086,1,,,,,
30178.78,1.934,2.082,1,,,,,
30178.84,1.934,2.076,1,,,,,
30178.89,1.934,2.072,1,,,,,
30178.94,1.934,2.066,1,,,,,
30179,1.934,2.06,1,,,,,
30179.05,1.934,2.05,1,,,,,
30179.1,1.934,2.04,1,,,,,
30179.16,1.934,2.028,1,,,,,
30179.21,1.934,2.012,1,,,,,
30179.26,1.934,2,1,,,,,
30179.32,1.934,1.99,1,,,,,
30179.37,1.934,1.98,1,,,,,
30179.42,1.934,1.972,1,,,,,
30179.48,1.934,1.968,1,,,,,
30179.53,1.934,1.964,1,,,,,
30179.58,1.934,1.962,1,,,,,
30179.64,1.934,1.96,1,,,,,
30179.69,1.934,1.96,1,,,,,
30179.74,1.934,1.958,1,,,,,
30179.8,1.934,1.956,1,,,,,
30179.85,1.934,1.956,1,,,,,
30179.9,1.934,1.954,1,,,,,
30179.96,1.934,1.954,1,,,,,
30180.01,1.934,1.954,1,,,,,
30180.07,1.934,1.954,1,,,,,
30180.12,1.934,1.954,1,,,,,
30180.17,1.934,1.954,1,,,,,
30180.23,1.934,1.956,1,,,,,
30180.28,1.934,1.956,1,,,,,
30180.33,1.934,1.958,1,,,,,
30180.39,1.934,1.958,1,,,,,
30180.44,1.934,1.958,1,,,,,
30180.49,1.934,1.96,1,,,,,
30180.55,1.934,1.96,1,,,,,
30180.6,1.934,1.962,1,,,,,
30180.65,1.934,1.962,1,,,,,
30180.71,1.934,1.962,1,,,,,
30180.76,1.934,1.964,1,,,,,
30180.81,1.934,1.966,0,,,,,
30180.87,1.934,1.968,0,,,,,
30180.92,1.934,1.97,0,,,,,
30180.97,1.934,1.97,0,,,,,
30181.03,1.934,1.97,0,,,,,
30181.08,1.934,1.97,0,,,,,
30181.13,1.934,1.972,0,,,,,
30181.19,1.934,1.97,0,,,,,
30181.24,1.934,1.97,0,,,,,
30181.29,1.934,1.968,0,,,,,
30181.35,1.934,1.966,0,,,,,
30181.4,1.934,1.966,0,,,,,
30181.45,1.934,1.964,0,,,,,
30181.51,1.934,1.962,0,,,,,
30181.56,1.934,1.96,0,,,,,
30181.61,1.934,1.958,0,,,,,
30181.67,1.934,1.956,0,,,,,
30181.72,1.934,1.954,0,,,,,
30181.77,1.934,1.952,0,,,,,
30181.83,1.934,1.95,0,,,,,
30181.88,1.934,1.948,0,,,,,
30181.93,1.934,1.948,0,,,,,
30181.99,1.934,1.946,0,,,,,
30182.04,1.934,1.946,0,,,,,
30182.09,1.934,1.946,0,,,,,
30182.15,1.934,1.946,0,,,,,
30182.2,1.934,1.944,0,,,,,
30182.25,1.934,1.944,0,,,,,
30182.31,1.934,1.942,0,,,,,
30182.36,1.934,1.942,0,,,,,
30182.41,1.934,1.942,0,,,,,
30182.47,1.934,1.94,0,,,,,
30182.52,1.934,1.94,0,,,,,
30182.57,1.934,1.94,0,,,,,
30182.63,1.934,1.94,0,,,,,
30182.68,1.934,1.94,0,,,,,
30182.73,1.934,1.94,0,,,,,
30182.79,1.934,1.94,0,,,,,
30182.84,1.934,1.94,0,,,,,
30182.89,1.934,1.94,0,,,,,
30182.95,1.934,1.94,0,,,,,
30183,1.934,1.94,0,,,,,
30183.05,1.934,1.94,0,,,,,
30183.11,1.934,1.938,0,,,,,
30183.16,1.934,1.938,0,,,,,
30183.21,1.934,1.938,0,,,,,
30183.27,1.934,1.938,0,,,,,
30183.32,1.934,1.94,0,,,,,
30183.37,1.934,1.94,0,,,,,
30183.43,1.934,1.94,0,,,,,
30183.48,1.934,1.94,0,,,,,
30183.53,1.934,1.94,0,,,,,
30183.59,1.934,1.94,0,,,,,
30183.64,1.934,1.94,0,,,,,
30183.69,1.934,1.94,0,,,,,
30183.75,1.934,1.938,0,,,,,
30183.8,1.934,1.938,0,,,,,
30183.85,1.934,1.94,0,,,,,
30183.91,1.934,1.94,0,,,,,
30183.96,1.934,1.94,0,,,,,
30184.01,1.934,1.938,0,,,,,
30184.07,1.934,1.938,0,,,,,
30184.12,1.934,1.938,0,,,,,
30184.17,1.934,1.938,0,,,,,
30184.23,1.934,1.938,0,,,,,
30184.28,1.934,1.938,0,,,,,
30184.33,1.934,1.938,0,,,,,
30184.39,1.934,1.938,0,,,,,
30184.44,1.934,1.94,0,,,,,
30184.49,1.934,1.94,0,,,,,
30184.55,1.934,1.94,0,,,,,
30184.6,1.934,1.938,0,,,,,
30184.65,1.934,1.938,0,,,,,
30184.71,1.934,1.938,0,,,,,
30184.76,1.934,1.94,0,,,,,
30184.81,1.934,1.938,0,,,,,
30184.87,1.934,1.938,0,,,,,
30184.92,1.934,1.938,0,,,,,
30184.97,1.934,1.94,0,,,,,
30185.03,1.934,1.94,0,,,,,
30185.08,1.934,1.94,0,,,,,
30185.13,1.934,1.94,0,,,,,
30185.19,1.934,1.94,0,,,,,
30185.24,1.934,1.94,0,,,,,
30185.3,1.934,1.938,0,,,,,
30185.35,1.934,1.938,0,,,,,
30185.4,1.934,1.938,0,,,,,
30185.46,1.934,1.938,0,,,,,
30185.51,1.934,1.94,0,,,,,
30185.56,1.934,1.94,0,,,,,
30185.62,1.934,1.94,0,,,,,
30185.67,1.934,1.938,0,,,,,
30185.72,1.934,1.938,0,,,,,
30185.78,1.934,1.938,0,,,,,
30185.83,1.934,1.938,0,,,,,
30185.88,1.934,1.938,0,,,,,
30185.94,1.934,1.936,0,,,,,
30185.99,1.934,1.936,0,,,,,
30186.04,1.934,1.938,0,,,,,
30186.1,1.934,1.938,0,,,,,
30186.15,1.934,1.938,0,,,,,
30186.2,1.934,1.936,0,,,,,
30186.26,1.934,1.938,0,,,,,
30186.31,1.934,1.938,0,,,,,
30186.36,1.934,1.938,0,,,,,
30186.42,1.934,1.936,0,,,,,
30186.47,1.934,1.936,0,,,,,
30186.52,1.934,1.936,0,,,,,
30186.58,1.934,1.936,0,,,,,
30186.63,1.934,1.936,0,,,,,
30186.68,1.934,1.936,0,,,,,
30186.74,1.934,1.938,0,,,,,
30186.79,1.934,1.936,0,,,,,
30186.84,1.934,1.936,0,,,,,
30186.9,1.934,1.936,0,,,,,
30186.95,1.934,1.936,0,,,,,
30187,1.934,1.936,0,,,,,
30187.06,1.934,1.936,0,,,,,
30187.11,1.934,1.936,0,,,,,
30187.16,1.934,1.934,0,,,,,
30187.22,1.934,1.934,0,,,,,
30187.27,1.934,1.936,0,,,,,
30187.32,1.934,1.936,0,,,,,
30187.38,1.934,1.936,0,,,,,
30187.43,1.934,1.936,0,,,,,
30187.48,1.934,1.936,0,,,,,
30187.54,1.934,1.936,0,,,,,
30187.59,1.934,1.936,0,,,,,
30187.64,1.934,1.936,0,,,,,
30187.7,1.934,1.936,0,,,,,
30187.75,1.934,1.936,0,,,,,
30187.8,1.934,1.936,0,,,,,
30187.86,1.934,1.936,0,,,,,
30187.91,1.934,1.938,0,,,,,
30187.96,1.934,1.938,0,,,,,
30188.02,1.934,1.94,0,,,,,
30188.07,1.934,1.94,0,,,,,
30188.12,1.934,1.944,0,,,,,
30188.18,1.934,1.948,0,,,,,
30188.23,1.934,1.956,0,,,,,
30188.28,1.934,1.968,0,,,,,
30188.34,1.934,1.98,0,,,,,
30188.39,1.934,1.99,0,,,,,
30188.44,1.934,2,0,,,,,
30188.5,1.934,2.01,0,,,,,
30188.55,1.934,2.012,0,,,,,
30188.6,1.934,2.012,0,,,,,
30188.66,1.934,2.02,0,,,,,
30188.71,1.934,2.028,0,,,,,
30188.76,1.934,2.03,0,,,,,
30188.82,1.934,2.022,0,,,,,
30188.87,1.934,2.012,0,,,,,
30188.92,1.934,2.004,0,,,,,
30188.98,1.934,1.994,0,,,,,
30189.03,1.934,1.986,0,,,,,
30189.08,1.934,1.978,0,,,,,
30189.14,1.934,1.972,0,,,,,
30189.19,1.934,1.964,0,,,,,
30189.24,1.934,1.958,0,,,,,
30189.3,1.934,1.954,0,,,,,
30189.35,1.934,1.95,0,,,,,
30189.4,1.934,1.948,0,,,,,
30189.46,1.934,1.944,0,,,,,
30189.51,1.934,1.942,0,,,,,
30189.56,1.934,1.94,0,,,,,
30189.62,1.934,1.94,0,,,,,
30189.67,1.934,1.94,0,,,,,
30189.72,1.934,1.938,0,,,,,
30189.78,1.934,1.938,0,,,,,
30189.83,1.934,1.938,0,,,,,
30189.88,1.934,1.936,0,,,,,
30189.94,1.934,1.936,0,,,,,
30189.99,1.934,1.936,0,,,,,
30190.04,1.934,1.934,0,,,,,
30190.1,1.934,1.934,0,,,,,
30190.15,1.934,1.934,0,,,,,
30190.2,1.934,1.934,0,,,,,
30190.26,1.934,1.934,0,,,,,
30190.31,1.934,1.936,0,,,,,
30190.37,1.934,1.936,0,,,,,
30190.42,1.934,1.936,0,,,,,
30190.47,1.934,1.94,0,,,,,
30190.53,1.934,1.944,0,,,,,
30190.58,1.934,1.95,0,,,,,
30190.63,1.934,1.954,0,,,,,
30190.69,1.934,1.96,0,,,,,
30190.74,1.934,1.966,0,,,,,
30190.79,1.934,1.97,0,,,,,
30190.85,1.934,1.972,0,,,,,
30190.9,1.934,1.972,0,,,,,
30190.95,1.934,1.974,0,,,,,
30191.01,1.934,1.972,0,,,,,
30191.06,1.934,1.968,0,,,,,
30191.11,1.934,1.962,0,,,,,
30191.17,1.934,1.956,0,,,,,
30191.22,1.934,1.952,0,,,,,
30191.27,1.934,1.948,0,,,,,
30191.33,1.934,1.944,0,,,,,
30191.38,1.934,1.942,0,,,,,
30191.43,1.934,1.94,0,,,,,
30191.49,1.934,1.938,0,,,,,
30191.54,1.934,1.938,0,,,,,
30191.59,1.934,1.938,0,,,,,
30191.65,1.934,1.934,0,,,,,
30191.7,1.934,1.934,0,,,,,
30191.75,1.934,1.932,0,,,,,
30191.81,1.932,1.932,0,,,,,
30191.86,1.932,1.93,0,,,,,
30191.91,1.93,1.93,0,,,,,
30191.97,1.93,1.928,0,,,,,
30192.02,1.928,1.928,0,,,,,
30192.07,1.928,1.928,0,,,,,
30192.13,1.928,1.928,0,,,,,
30192.18,1.928,1.928,0,,,,,
30192.23,1.928,1.928,0,,,,,
30192.29,1.928,1.928,0,,,,,
30192.34,1.928,1.928,0,,,,,
30192.39,1.928,1.926,0,,,,,
30192.45,1.926,1.926,0,,,,,
30192.5,1.926,1.926,0,,,,,
30192.55,1.926,1.926,0,,,,,
30192.61,1.926,1.926,0,,,,,
30192.66,1.926,1.926,0,,,,,
30192.71,1.926,1.926,0,,,,,
30192.77,1.926,1.926,0,,,,,
30192.82,1.926,1.926,0,,,,,
30192.87,1.926,1.926,0,,,,,
30192.93,1.926,1.926,0,,,,,
30192.98,1.926,1.926,0,,,,,
30193.03,1.926,1.926,0,,,,,
30193.09,1.926,1.926,0,,,,,
30193.14,1.926,1.926,0,,,,,
30193.19,1.926,1.926,0,,,,,
30193.25,1.926,1.926,0,,,,,
30193.3,1.926,1.926,0,,,,,
30193.35,1.926,1.926,0,,,,,
30193.41,1.926,1.928,0,,,,,
30193.46,1.926,1.928,0,,,,,
30193.51,1.926,1.928,0,,,,,
30193.57,1.926,1.928,0,,,,,
30193.62,1.926,1.928,0,,,,,
30193.67,1.926,1.928,0,,,,,
30193.73,1.926,1.928,0,,,,,
30193.78,1.926,1.928,0,,,,,
30193.83,1.926,1.928,0,,,,,
30193.89,1.926,1.928,0,,,,,
30193.94,1.926,1.928,0,,,,,
30193.99,1.926,1.928,0,,,,,
30194.05,1.926,1.93,0,,,,,
30194.1,1.926,1.93,0,,,,,
30194.15,1.926,1.93,0,,,,,
30194.21,1.926,1.93,0,,,,,
30194.26,1.926,1.93,0,,,,,
30194.31,1.926,1.93,0,,,,,
30194.37,1.926,1.932,0,,,,,
30194.42,1.926,1.932,0,,,,,
30194.47,1.926,1.932,0,,,,,
30194.53,1.926,1.932,0,,,,,
30194.58,1.926,1.932,0,,,,,
30194.63,1.926,1.932,0,,,,,
30194.69,1.926,1.934,0,,,,,
30194.74,1.926,1.934,0,,,,,
30194.79,1.926,1.936,0,,,,,
30194.85,1.926,1.936,0,,,,,
30194.9,1.926,1.936,0,,,,,
30194.95,1.926,1.936,0,,,,,
30195.01,1.926,1.936,0,,,,,
30195.06,1.926,1.934,0,,,,,
30195.11,1.926,1.934,0,,,,,
30195.17,1.926,1.934,0,,,,,
30195.22,1.926,1.934,0,,,,,
30195.28,1.926,1.934,0,,,,,
30195.33,1.926,1.934,0,,,,,
30195.39,1.926,1.936,0,,,,,
30195.44,1.926,1.936,0,,,,,
30195.49,1.926,1.936,0,,,,,
30195.55,1.926,1.936,0,,,,,
30195.6,1.926,1.936,0,,,,,
30195.65,1.926,1.936,0,,,,,
30195.71,1.926,1.936,0,,,,,
30195.76,1.926,1.936,0,,,,,
30195.81,1.926,1.934,0,,,,,
30195.87,1.926,1.936,0,,,,,
30195.92,1.926,1.934,0,,,,,
30195.97,1.926,1.936,0,,,,,
30196.03,1.926,1.936,0,,,,,
30196.08,1.926,1.936,0,,,,,
30196.13,1.926,1.936,0,,,,,
30196.19,1.926,1.936,0,,,,,
30196.24,1.926,1.936,0,,,,,
30196.29,1.926,1.936,0,,,,,
30196.35,1.926,1.936,0,,,,,
30196.4,1.926,1.936,0,,,,,
30196.45,1.926,1.936,0,,,,,
30196.51,1.926,1.936,0,,,,,
30196.56,1.926,1.936,0,,,,,
30196.61,1.926,1.936,0,,,,,
30196.67,1.926,1.936,0,,,,,
30196.72,1.926,1.936,0,,,,,
30196.77,1.926,1.936,0,,,,,
30196.83,1.926,1.936,0,,,,,
30196.88,1.926,1.936,0,,,,,
30196.93,1.926,1.936,0,,,,,
30196.99,1.926,1.936,0,,,,,
30197.04,1.926,1.934,0,,,,,
30197.09,1.926,1.934,0,,,,,
30197.15,1.926,1.936,0,,,,,
30197.2,1.926,1.936,0,,,,,
30197.25,1.926,1.938,0,,,,,
30197.31,1.926,1.94,0,,,,,
30197.36,1.926,1.94,0,,,,,
30197.41,1.926,1.942,0,,,,,
30197.47,1.926,1.942,0,,,,,
30197.52,1.926,1.944,0,,,,,
30197.57,1.926,1.944,0,,,,,
30197.63,1.926,1.946,0,,,,,
30197.68,1.926,1.948,0,,,,,
30197.73,1.926,1.952,0,,,,,
30197.79,1.926,1.958,0,,,,,
30197.84,1.926,1.96,0,,,,,
30197.89,1.926,1.962,0,,,,,
30197.95,1.926,1.962,0,,,,,
30198,1.926,1.96,0,,,,,
30198.05,1.926,1.958,0,,,,,
30198.11,1.926,1.956,0,,,,,
30198.16,1.926,1.954,0,,,,,
30198.21,1.926,1.952,0,,,,,
30198.27,1.926,1.95,0,,,,,
30198.32,1.926,1.948,0,,,,,
30198.37,1.926,1.946,0,,,,,
30198.43,1.926,1.946,0,,,,,
30198.48,1.926,1.944,0,,,,,
30198.53,1.926,1.944,0,,,,,
30198.59,1.926,1.942,0,,,,,
30198.64,1.926,1.942,0,,,,,
30198.69,1.926,1.944,0,,,,,
30198.75,1.926,1.942,0,,,,,
30198.8,1.926,1.942,0,,,,,
30198.85,1.926,1.942,0,,,,,
30198.91,1.926,1.942,0,,,,,
30198.96,1.926,1.94,0,,,,,
30199.01,1.926,1.94,0,,,,,
30199.07,1.926,1.94,0,,,,,
30199.12,1.926,1.94,0,,,,,
30199.17,1.926,1.94,0,,,,,
30199.23,1.926,1.94,0,,,,,
30199.28,1.926,1.94,0,,,,,
30199.33,1.926,1.942,0,,,,,
30199.39,1.926,1.942,0,,,,,
30199.44,1.926,1.942,0,,,,,
30199.49,1.926,1.94,0,,,,,
30199.55,1.926,1.942,0,,,,,
30199.6,1.926,1.94,0,,,,,
30199.65,1.926,1.94,0,,,,,
30199.71,1.926,1.94,0,,,,,
30199.76,1.926,1.94,0,,,,,
30199.81,1.926,1.94,0,,,,,
30199.87,1.926,1.94,0,,,,,
30199.92,1.926,1.94,0,,,,,
30199.97,1.926,1.94,0,,,,,
30200.03,1.926,1.94,0,,,,,
30200.08,1.926,1.94,0,,,,,
30200.14,1.926,1.938,0,,,,,
30200.19,1.926,1.938,0,,,,,
30200.24,1.926,1.938,0,,,,,
30200.3,1.926,1.938,0,,,,,
30200.35,1.926,1.938,0,,,,,
30200.4,1.926,1.938,0,,,,,
30200.46,1.926,1.938,0,,,,,
30200.51,1.926,1.938,0,,,,,
30200.56,1.926,1.938,0,,,,,
30200.62,1.926,1.94,0,,,,,
30200.67,1.926,1.94,0,,,,,
30200.72,1.926,1.94,0,,,,,
30200.78,1.926,1.94,0,,,,,
30200.83,1.926,1.94,0,,,,,
30200.88,1.926,1.94,0,,,,,
30200.94,1.926,1.94,0,,,,,
30200.99,1.926,1.94,0,,,,,
30201.04,1.926,1.94,0,,,,,
30201.1,1.926,1.94,0,,,,,
30201.15,1.926,1.94,0,,,,,
30201.2,1.926,1.94,0,,,,,
30201.26,1.926,1.94,0,,,,,
30201.31,1.926,1.942,0,,,,,
30201.36,1.926,1.942,0,,,,,
30201.42,1.926,1.942,0,,,,,
30201.47,1.926,1.942,0,,,,,
30201.52,1.926,1.942,0,,,,,
30201.58,1.926,1.942,0,,,,,
30201.63,1.926,1.942,0,,,,,
30201.68,1.926,1.942,0,,,,,
30201.74,1.926,1.942,0,,,,,
30201.79,1.926,1.942,0,,,,,
30201.84,1.926,1.942,0,,,,,
30201.9,1.926,1.944,0,,,,,
30201.95,1.926,1.944,0,,,,,
30202,1.926,1.942,0,,,,,
30202.06,1.926,1.942,0,,,,,
30202.11,1.926,1.944,0,,,,,
30202.16,1.926,1.944,0,,,,,
30202.22,1.926,1.946,0,,,,,
30202.27,1.926,1.948,0,,,,,
30202.32,1.926,1.948,0,,,,,
30202.38,1.926,1.95,0,,,,,
30202.43,1.926,1.948,0,,,,,
30202.48,1.926,1.948,0,,,,,
30202.54,1.926,1.95,0,,,,,
30202.59,1.926,1.95,0,,,,,
30202.64,1.926,1.948,0,,,,,
30202.7,1.926,1.95,0,,,,,
30202.75,1.926,1.952,0,,,,,
30202.8,1.926,1.956,0,,,,,
30202.86,1.926,1.96,0,,,,,
30202.91,1.926,1.962,0,,,,,
30202.96,1.926,1.962,0,,,,,
30203.02,1.926,1.96,0,,,,,
30203.07,1.926,1.96,0,,,,,
30203.12,1.926,1.96,0,,,,,
30203.18,1.926,1.962,0,,,,,
30203.23,1.926,1.962,0,,,,,
30203.28,1.926,1.962,0,,,,,
30203.34,1.926,1.96,0,,,,,
30203.39,1.926,1.96,0,,,,,
30203.44,1.926,1.958,0,,,,,
30203.5,1.926,1.958,0,,,,,
30203.55,1.926,1.96,0,,,,,
30203.6,1.926,1.962,0,,,,,
30203.66,1.926,1.96,0,,,,,
30203.71,1.926,1.958,0,,,,,
30203.76,1.926,1.958,0,,,,,
30203.82,1.926,1.958,0,,,,,
30203.87,1.926,1.958,0,,,,,
30203.92,1.926,1.956,0,,,,,
30203.98,1.926,1.954,0,,,,,
30204.03,1.926,1.954,0,,,,,
30204.08,1.926,1.954,0,,,,,
30204.14,1.926,1.952,0,,,,,
30204.19,1.926,1.952,0,,,,,
30204.24,1.926,1.952,0,,,,,
30204.3,1.926,1.952,0,,,,,
30204.35,1.926,1.952,0,,,,,
30204.4,1.926,1.954,0,,,,,
30204.46,1.926,1.958,0,,,,,
30204.51,1.926,1.96,0,,,,,
30204.56,1.926,1.958,0,,,,,
30204.62,1.926,1.958,0,,,,,
30204.67,1.926,1.958,0,,,,,
30204.72,1.926,1.956,0,,,,,
30204.78,1.926,1.954,0,,,,,
30204.83,1.926,1.954,0,,,,,
30204.88,1.926,1.954,0,,,,,
30204.94,1.926,1.954,0,,,,,
30204.99,1.926,1.954,0,,,,,
30205.04,1.926,1.954,0,,,,,
30205.1,1.926,1.954,0,,,,,
30205.15,1.926,1.954,0,,,,,
30205.2,1.926,1.954,0,,,,,
30205.26,1.926,1.954,0,,,,,
30205.31,1.926,1.954,0,,,,,
30205.36,1.926,1.956,0,,,,,
30205.42,1.926,1.956,0,,,,,
30205.47,1.926,1.956,0,,,,,
30205.52,1.926,1.956,0,,,,,
30205.58,1.926,1.956,0,,,,,
30205.63,1.926,1.952,0,,,,,
30205.68,1.926,1.952,0,,,,,
30205.74,1.926,1.952,0,,,,,
30205.79,1.926,1.952,0,,,,,
30205.84,1.926,1.952,0,,,,,
30205.9,1.926,1.952,0,,,,,
30205.95,1.926,1.952,0,,,,,
30206.01,1.926,1.952,0,,,,,
30206.06,1.926,1.952,0,,,,,
30206.11,1.926,1.95,0,,,,,
30206.17,1.926,1.948,0,,,,,
30206.22,1.926,1.948,0,,,,,
30206.27,1.926,1.95,0,,,,,
30206.33,1.926,1.954,0,,,,,
30206.38,1.926,1.956,0,,,,,
30206.43,1.926,1.956,0,,,,,
30206.49,1.926,1.956,0,,,,,
30206.54,1.926,1.956,0,,,,,
30206.59,1.926,1.956,0,,,,,
30206.65,1.926,1.952,0,,,,,
30206.7,1.926,1.95,0,,,,,
30206.75,1.926,1.948,0,,,,,
30206.81,1.926,1.948,0,,,,,
30206.86,1.926,1.95,0,,,,,
30206.91,1.926,1.952,0,,,,,
30206.97,1.926,1.954,0,,,,,
30207.02,1.926,1.954,0,,,,,
30207.07,1.926,1.952,0,,,,,
30207.13,1.926,1.952,0,,,,,
30207.18,1.926,1.952,0,,,,,
30207.23,1.926,1.954,0,,,,,
30207.29,1.926,1.956,0,,,,,
30207.34,1.926,1.958,0,,,,,
30207.39,1.926,1.958,0,,,,,
30207.45,1.926,1.96,0,,,,,
30207.5,1.926,1.956,0,,,,,
30207.55,1.926,1.954,0,,,,,
30207.61,1.926,1.952,0,,,,,
30207.66,1.926,1.952,0,,,,,
30207.71,1.926,1.952,0,,,,,
30207.77,1.926,1.954,0,,,,,
30207.82,1.926,1.954,0,,,,,
30207.87,1.926,1.954,0,,,,,
30207.93,1.926,1.954,0,,,,,
30207.98,1.926,1.954,0,,,,,
30208.03,1.926,1.954,0,,,,,
30208.09,1.926,1.956,0,,,,,
30208.14,1.926,1.958,0,,,,,
30208.19,1.926,1.96,0,,,,,
30208.25,1.926,1.962,0,,,,,
30208.3,1.926,1.964,0,,,,,
30208.35,1.926,1.962,0,,,,,
30208.41,1.926,1.96,0,,,,,
30208.46,1.926,1.956,0,,,,,
30208.51,1.926,1.954,0,,,,,
30208.57,1.926,1.952,0,,,,,
30208.62,1.926,1.954,0,,,,,
30208.67,1.926,1.956,0,,,,,
30208.73,1.926,1.956,0,,,,,
30208.78,1.926,1.958,0,,,,,
30208.83,1.926,1.958,0,,,,,
30208.89,1.926,1.956,0,,,,,
30208.94,1.926,1.956,0,,,,,
30208.99,1.926,1.956,0,,,,,
30209.05,1.926,1.958,0,,,,,
30209.1,1.926,1.96,0,,,,,
30209.15,1.926,1.96,0,,,,,
30209.21,1.926,1.962,0,,,,,
30209.26,1.926,1.962,0,,,,,
30209.31,1.926,1.96,0,,,,,
30209.37,1.926,1.956,0,,,,,
30209.42,1.926,1.954,0,,,,,
30209.47,1.926,1.952,0,,,,,
30209.53,1.926,1.954,0,,,,,
30209.58,1.926,1.956,0,,,,,
30209.63,1.926,1.956,0,,,,,
30209.69,1.926,1.956,0,,,,,
30209.74,1.926,1.956,0,,,,,
30209.79,1.926,1.954,0,,,,,
30209.85,1.926,1.954,0,,,,,
